202482	3909	73	0.8925788	0.9004077	1	1	1	1	1	1	1	0	0	0	0	0	0	0	120191.7	99459.19	124000	340122.2	174243.9	274900.6	228365.1	0	0	0	0	0	0	0	874.1214	250	1800	250	889.7562	2447.502	1488.48	0	0	0	0	0	0	0	874.1214	158.5021	1141.215	158.5021	564.1125	1551.736	943.7089	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	70	72	75	77	79	81	83	0	0	0	0	0	0	0
204351	1735	98	0.0057764	0.0120984	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	250	250	250	250	0	0	0	0	0	0	0	1	1	1	250	381.6983	381.6983	381.6983	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	97	99	101	103	105	107	109	0	0	0	0	0	0	0
205401	3274	78	0.6706161	0.6930259	1	1	0	0	0	0	0	0	0	0	0	0	0	0	97246	139242.9	0	0	0	0	0	0	0	0	1	1	1	1	1752.613	1633.224	250	0	0	0	0	0	0	0	1	1	1	1	1752.613	1272.751	194.8219	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	79	81	84	86	88	90	92	0	0	0	0	0	0	0
205977	3570	88	0.4921782	0.5225091	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1201.917	28895.51	0	0	0	0	0	0	0	0	1	1	1	1	983.3865	1172.572	1416	0	0	0	0	0	0	0	1	1	1	1	983.3865	1172.572	1416	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	85	87	90	92	94	96	98	0	0	0	0	0	0	0
201041	1780	73	0.9755158	0.9765923	1	1	1	1	0	0	0	0	0	0	0	0	0	0	87685.3	46792.93	0	54707.21	0	0	0	0	0	1	0	0	1	1	250	376.8979	0	34457.19	74809.23	0	0	0	0	1	0	0	1	1	250	238.9564	0	21846.13	47429.66	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	70	72	75	77	79	81	83	0	0	0	0	0	0	0
203015	3363	78	0.7751247	0.7920922	1	1	1	1	1	1	1	0	0	0	0	0	0	0	198862.6	131914.3	275500	155483.6	238195.1	100205.7	136772.6	0	0	0	0	0	0	0	1141.821	1017.703	1648.5	1892.677	3104.878	3176.432	1237.115	0	0	0	0	0	0	0	1141.821	793.0836	1284.656	1474.94	2419.592	2475.353	964.0676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	80	82	84	86	89	90	0	0	0	0	0	0	0
200381	4116	88	0.5458487	0.5725244	1	1	0	0	0	0	0	0	0	0	0	0	0	0	305396.2	261734.7	0	0	0	0	0	0	0	0	1	1	1	1	250	250	6500	0	0	0	0	0	0	0	1	1	1	1	250	250	6499.999	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	87	89	92	94	96	98	100	0	0	0	0	0	0	0
201472	3909	73	0.8733603	0.8833998	1	1	1	1	1	1	1	0	0	0	0	0	0	0	147508	147094.9	200000	162682	196951.2	88677.62	247094.3	0	0	0	0	0	0	0	250	2111.152	1650	2351.45	579.2683	27933.45	12336.64	0	0	0	0	0	0	0	250	1338.488	1046.114	1490.839	367.261	17710.04	7821.533	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	72	74	76	78	80	83	85	0	0	0	0	0	0	0
200363	3516	78	0.0592983	0.0774997	1	1	0	0	0	0	0	0	0	0	0	0	0	0	546.3259	942.2449	0	0	0	0	0	0	0	1	1	1	1	1	250	942.2449	0	0	0	0	0	0	0	1	1	1	1	1	250	734.2799	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	76	78	81	83	85	87	89	0	0	0	0	0	0	0
202472	3149	88	0.7436905	0.7604436	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	261.7347	0	0	0	0	0	0	0	0	0	1	1	1	1009.61	1109.755	2116	47480.09	0	0	0	0	0	0	0	1	1	1	1009.61	1109.755	2116	47480.07	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	86	88	90	92	94	96	98	0	0	0	0	0	0	0
205697	3471	88	0.6832207	0.7052119	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1092.652	3873.674	0	0	0	0	0	0	0	0	1	1	1	1	250	1876.193	2740	0	0	0	0	0	0	0	1	1	1	1	250	1876.193	2740	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	85	87	90	92	94	96	98	0	0	0	0	0	0	0
201527	3411	73	0.9343252	0.9384123	1	1	1	0	0	0	0	0	0	0	0	0	0	0	159527.2	237655.1	159800	0	0	0	0	0	0	0	0	1	1	1	250	981.0605	0	250	0	0	0	0	0	1	0	1	1	1	250	622.0005	0	158.5021	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	71	73	76	78	80	82	84	0	0	0	0	0	0	0
202856	1905	83	0.4634169	0.496033	1	1	0	0	0	0	0	0	0	0	0	0	0	0	327.7955	10469.39	0	0	0	0	0	0	0	1	0	1	1	1	250	250	0	250	0	0	0	0	0	1	0	1	1	1	250	200.6267	0	200.6267	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	81	83	86	88	90	92	94	0	0	0	0	0	0	0
